Date,Asset_id,Field,Oil_production
2019-06-16,OML4/38/41,Amukpe,5412.32
2018-03-26,OML119,Okpoho,5412
2018-02-19,OML26,Ogini,5412
2018-03-30,OML20,Egbema,5411.11
2019-05-27,OML4/38/41,Amukpe,5411.01
2019-03-07,OML34,Utorogu,5410.59
2021-05-15,OML16,AburaSouth,5410.38
2021-12-21,OML45,Oredo,5410.34
2020-06-13,OML111/148,Oziengbe,541
2020-06-12,OML111/148,Oziengbe,541
2019-06-23,OML40,Opuama,5409.92
2021-10-20,OML38/49/51,Oghareki,5409.41
2019-08-27,OML40,Opuama,5409.25
2021-11-30,OML26,Ogini,5408
2018-03-29,OML119,Okpoho,5407
2020-02-04,OML20,Egbema,5406.94
2019-04-18,OML4/38/41,Amukpe,5406.31
2021-10-09,OML4/38/41,Sapele,5403.8
2018-08-13,OML34,Utorogu,5402.74
2018-10-21,OML119,Okpoho,5401
2021-10-23,OML111/148,Oziengbe,5400
2020-03-27,OML26,Ogini,540
2020-03-24,OML111/148,Oziengbe,54
2020-06-23,OML111/148,Oziengbe,54
2019-03-04,OML45,Oredo,5398.18
2020-07-23,OML45,Oredo,5397.18
2020-02-27,OML20,Egbema,5397.16
2019-06-05,OML34,Utorogu,5396.69
2020-08-04,OML34,Utorogu,5396
2020-08-07,OML34,Utorogu,5396
2020-08-06,OML34,Utorogu,5396
2020-08-05,OML34,Utorogu,5396
2020-08-08,OML34,Utorogu,5396
2020-08-09,OML34,Utorogu,5396
2020-08-11,OML34,Utorogu,5396
2020-08-03,OML34,Utorogu,5396
2020-08-10,OML34,Utorogu,5396
2018-02-23,OML34,Utorogu,5394.77
2019-04-06,OML4/38/41,Amukpe,5394.74
2018-10-23,OML119,Okpoho,5394
2020-10-26,OML119,Okono,5393.39
2018-03-23,OML45,Oredo,5393.12
2019-08-05,OML4/38/41,Amukpe,5393.04
2020-10-26,OML34,Utorogu,5393
2019-06-10,OML4/38/41,Amukpe,5392.07
2018-02-10,OML26,Ogini,5392
2019-06-12,OML4/38/41,Amukpe,5391.14
2021-03-14,OML42,Batan,5391
2019-06-08,OML4/38/41,Amukpe,5390.07
2021-06-05,OML20,Egbema,539.95
2018-10-18,OML119,Okpoho,5388
2018-10-09,OML119,Okpoho,5388
2018-02-05,OML26,Ogini,5388
2019-06-03,OML4/38/41,Amukpe,5387.91
2019-04-10,OML4/38/41,Amukpe,5387.62
2019-06-24,OML4/38/41,Amukpe,5387.44
2018-04-15,OML20,Egbema,5386.76
2019-06-21,OML40,Opuama,5384.88
2020-02-14,OML4/38/41,Oben,5384.26
2020-11-19,OML34,Utorogu,5384
2018-05-02,OML34,Utorogu,5383.41
2019-03-15,OML34,Utorogu,5383.05
2018-04-17,OML34,Utorogu,5382.05
2019-09-19,OML40,Opuama,5380.4
2019-04-16,OML4/38/41,Amukpe,5380
2021-11-22,OML119,Okpoho,5380
2020-11-15,OML34,Utorogu,5380
2020-08-15,OML42,Batan,5379
2021-02-23,OML119,Okono,5378.94
2018-04-30,OML34,Utorogu,5377.45
2018-03-24,OML119,Okpoho,5377
2018-04-26,OML45,Oredo,5375.45
2021-07-24,OML34,UghelliEast,5375
2018-02-19,OML34,Utorogu,5372.58
2021-10-18,OML30,Eriemu,5372.36
2021-10-18,OML30,Afiesere,5372.36
2019-04-11,OML4/38/41,Amukpe,5372.05
2018-10-05,OML119,Okpoho,5372
2021-02-16,OML119,Okono,5370.08
2020-09-01,OML38/49/51,Aroh,537
2018-11-27,OML38/49/51,Oghareki,537
2018-11-27,OML38/49/51,Aroh,537
2020-09-01,OML38/49/51,Oghareki,537
2019-07-10,OML4/38/41,Amukpe,5369.8
2018-10-14,OML119,Okpoho,5369
2018-03-23,OML26,Ogini,5369
2018-01-28,OML34,Utorogu,5368.07
2021-04-16,OML45,Oredo,5367.08
2019-06-26,OML20,Egbema,5366
2020-09-27,OML45,Oredo,5365.94
2019-07-29,OML4/38/41,Amukpe,5364.69
2021-12-05,OML38/49/51,Oghareki,5362.86
2019-06-11,OML4/38/41,Amukpe,5362.64
2019-07-27,OML34,Utorogu,5361.97
2019-08-01,OML4/38/41,Amukpe,5360.36
2020-08-06,OML119,Okpoho,5360
2021-07-02,OML119,Okpoho,5360
2019-07-30,OML4/38/41,Amukpe,5359.39
2018-08-26,OML34,Utorogu,5358.79
2019-12-17,OML34,UghelliWest,5358.06
2020-03-04,OML20,Egbema,5357.18
2020-08-09,OML42,Batan,5357
2021-02-01,OML28/30,UzereEast,5356.98
2018-05-07,OML20,Egbema,5356.72
2019-05-30,OML4/38/41,Amukpe,5356.7
2021-06-04,OML34,Utorogu,5356
2021-10-18,OML38/49/51,Oghareki,5355.92
2019-10-22,OML4/38/41,Amukpe,5355.38
2018-10-06,OML119,Okpoho,5355
2019-12-10,OML119,Okono,5354.43
2021-12-10,OML28/30,UzereEast,5353.97
2020-08-08,OML42,Batan,5353
2019-07-25,OML4/38/41,Amukpe,5352.33
2019-06-06,OML4/38/41,Amukpe,5352.25
2019-06-18,OML4/38/41,Amukpe,5351.14
2019-05-03,OML26,Ogini,5351
2018-06-12,OML45,Oredo,5350.29
2020-06-08,OML34,UghelliEast,535
2018-05-01,OML34,Utorogu,5349.39
2020-10-26,OML42,JonesCreek,5348
2019-03-11,OML20,Egbema,5348
2018-04-29,OML45,Oredo,5347.16
2021-02-05,OML16,AburaSouth,5345.54
2019-12-02,OML45,Oredo,5345.19
2019-07-16,OML4/38/41,Amukpe,5344.26
2020-06-13,OML40,Opuama,5344
2019-04-14,OML4/38/41,Amukpe,5343.79
2018-12-07,OML20,Egbema,5343.68
2018-04-28,OML20,Egbema,5343.25
2018-03-09,OML20,Egbema,5342.93
2019-05-18,OML40,Opuama,5342.8
2018-08-14,OML45,Oredo,5342.17
2020-06-15,OML40,Opuama,5340.75
2019-03-26,OML4/38/41,Amukpe,534.38
2019-10-21,OML4/38/41,Amukpe,5339.34
2020-07-20,OML45,Oredo,5338.49
2019-06-21,OML4/38/41,Amukpe,5338.23
2020-01-16,OML20,Egbema,5337.58
2019-07-14,OML4/38/41,Oben,5337.13
2018-02-22,OML26,Ogini,5337
2021-12-01,OML40,Opuama,5337
2019-05-07,OML4/38/41,Amukpe,5336.51
2019-08-12,OML4/38/41,Amukpe,5335.51
2020-06-17,OML40,Opuama,5334.9
2020-06-14,OML40,Opuama,5334.79
2018-12-11,OML34,UghelliWest,5333.36
2019-06-17,OML4/38/41,Amukpe,5331.56
2018-02-23,OML26,Ogini,5331
2018-04-28,OML45,Oredo,5329.88
2018-05-25,OML34,Utorogu,5327.27
2019-07-08,OML4/38/41,Amukpe,5326.05
2020-02-15,OML4/38/41,Oben,5325.77
2020-08-09,OML119,Okpoho,5325
2018-04-10,OML20,Egbema,5324.95
2019-10-01,OML16,AburaSouth,5324.89
2021-12-22,OML4/38/41,Amukpe,5324.2
2018-04-10,OML119,Okpoho,5324
2018-05-06,OML45,Oredo,5320.29
2020-06-21,OML45,Oredo,532.45
2020-06-18,OML40,Opuama,5318.67
2020-03-06,OML20,Egbema,5317
2019-06-20,OML4/38/41,Amukpe,5315.99
2021-01-30,OML28/30,UzereEast,5315.1
2018-03-22,OML45,Oredo,5314.44
2018-06-22,OML26,Ogini,5314
2018-03-17,OML119,Okpoho,5310
2018-05-27,OML34,Utorogu,5307.91
2020-06-16,OML40,Opuama,5306.4
2018-05-26,OML34,Utorogu,5304.91
2020-03-05,OML20,Egbema,5303.07
2020-07-15,OML34,Utorogu,5303
2018-01-29,OML34,Utorogu,5302.74
2019-07-27,OML4/38/41,Amukpe,5302.16
2021-11-28,OML34,Utorogu,5301
2020-03-07,OML20,Egbema,5300.59
2020-03-08,OML20,Egbema,5300.59
2020-06-12,OML34,UghelliEast,530
2018-11-09,OML119,Okono,53.88
2020-09-17,OML45,Oredo,5298.57
2018-02-07,OML26,Ogini,5295
2019-03-14,OML34,Utorogu,5294.27
2018-03-23,OML34,Utorogu,5293.61
2019-05-04,OML4/38/41,Amukpe,5293.59
2021-01-26,OML28/30,UzereEast,5293.32
2019-04-04,OML4/38/41,Amukpe,5293.24
2021-02-09,OML20,Egbema,5292.9
2020-10-31,OML119,Okpoho,5292
2020-03-11,OML20,Egbema,5291.73
2020-03-13,OML20,Egbema,5291.73
2020-03-14,OML20,Egbema,5291.73
2020-03-10,OML20,Egbema,5291.73
2020-03-09,OML20,Egbema,5291.73
2020-03-12,OML20,Egbema,5291.73
2021-02-13,OML34,UghelliEast,5290
2019-10-25,OML111/148,Oziengbe,529
2021-12-08,OML38/49/51,Oghareki,5288.86
2021-11-12,OML38/49/51,Oghareki,5288.73
2019-08-02,OML4/38/41,Amukpe,5287.57
2018-02-25,OML26,Ogini,5287
2018-08-23,OML26,Ogini,5286.5
2019-08-27,OML42,Odidi,5285
2021-01-20,OML119,Okpoho,5285
2018-04-16,OML119,Okpoho,5282
2020-11-17,OML34,Utorogu,5281
2021-11-11,OML111/148,Oziengbe,5281
2020-11-06,OML34,Utorogu,5280
2018-01-19,OML26,Ogini,5279
2021-10-13,OML111/148,Oziengbe,5279
2021-10-16,OML38/49/51,Oghareki,5278.74
2018-12-10,OML34,UghelliWest,5277.05
2019-01-04,OML42,Batan,5277
2018-10-13,OML119,Okpoho,5277
2021-05-21,OML45,Oredo,5274.56
2018-04-08,OML119,Okpoho,5274
2018-05-16,OML4/38/41,Oben,5274
2018-10-15,OML119,Okpoho,5271
2020-03-22,OML34,UghelliEast,527.46
2019-03-06,OML34,UghelliEast,527.09
2019-02-07,OML20,Egbema,5269.62
2020-07-17,OML45,Oredo,5269.39
2021-03-13,OML42,Batan,5267
2019-04-03,OML4/38/41,Amukpe,5265.44
2021-01-28,OML28/30,UzereEast,5264.9
2020-07-20,OML119,Okpoho,5264
2018-12-19,OML40,Gbetiokun,5261
2019-09-08,OML34,UghelliEast,526.47
2020-06-11,OML34,UghelliEast,526
2019-05-12,OML4/38/41,Amukpe,5257.25
2018-05-08,OML4/38/41,Oben,5254
2018-01-01,OML4/38/41,Sapele,5252.87
2018-01-01,OML4/38/41,Sapele,5252.87
2020-08-21,OML42,Batan,5252
2018-05-02,OML45,Oredo,5251.46
2021-05-26,OML16,AburaSouth,5251.2
2021-05-27,OML16,AburaSouth,5251.2
2021-05-30,OML16,AburaSouth,5251.2
2021-05-24,OML16,AburaSouth,5251.2
2021-05-25,OML16,AburaSouth,5251.2
2021-05-29,OML16,AburaSouth,5251.2
2021-05-28,OML16,AburaSouth,5251.2
2021-02-10,OML28/30,UzereEast,5251
2020-08-20,OML42,Batan,5251
2021-11-02,OML111/148,Oziengbe,5251
2018-03-04,OML34,UghelliEast,525.09
2018-09-21,OML40,Gbetiokun,5249
2018-09-20,OML40,Gbetiokun,5249
2021-03-16,OML28/30,UzereEast,5248.89
2021-11-14,OML38/49/51,Oghareki,5247.59
2018-02-21,OML34,Utorogu,5247.02
2021-12-09,OML38/49/51,Oghareki,5246.8
2021-10-18,OML111/148,Oziengbe,5246
2021-10-21,OML111/148,Oziengbe,5246
2021-10-20,OML111/148,Oziengbe,5246
2021-10-19,OML111/148,Oziengbe,5246
2021-10-16,OML111/148,Oziengbe,5246
2021-10-17,OML111/148,Oziengbe,5246
2020-03-09,OML45,Oredo,5244.61
2021-09-26,OML16,Abura,5243.39
2020-07-23,OML119,Okpoho,5243
2020-11-12,OML34,Utorogu,5243
2019-09-26,OML4/38/41,Sapele,5242.21
2020-02-16,OML40,Opuama,5242.2
2020-06-26,OML34,UghelliEast,5241
2020-08-08,OML119,Okpoho,5241
2020-12-07,OML111/148,Oziengbe,524
2020-12-08,OML111/148,Oziengbe,524
2020-10-21,OML111/148,Oziengbe,524
2021-01-17,OML111/148,Oziengbe,524
2018-02-24,OML26,Ogini,5237
2021-03-14,OML119,Okpoho,5237
2020-02-17,OML20,Egbema,5236.27
2020-08-04,OML42,Batan,5236
2018-12-09,OML34,UghelliWest,5234.59
2018-08-27,OML34,Utorogu,5233.24
2019-07-17,OML4/38/41,Amukpe,5231.14
2021-03-16,OML42,Batan,5230
2020-01-15,OML38/49/51,Aroh,523.5
2020-01-15,OML38/49/51,Oghareki,523.5
2020-03-21,OML34,UghelliEast,523.22
2019-03-18,OML34,Utorogu,5229.81
2019-10-02,OML16,AburaSouth,5229.28
2019-10-03,OML16,AburaSouth,5229.28
2018-05-01,OML45,Oredo,5229.21
2018-04-27,OML45,Oredo,5228.04
2020-08-07,OML42,Batan,5228
2020-08-10,OML42,Batan,5228
2018-01-27,OML34,Utorogu,5227.33
2018-08-21,OML20,Egbema,5227.03
2021-07-31,OML28/30,UzereEast,5226.08
2019-03-17,OML34,Utorogu,5224.58
2019-06-26,OML4/38/41,Amukpe,5224.14
2019-10-27,OML4/38/41,Amukpe,5224.03
2019-02-10,OML4/38/41,Amukpe,5223.87
2019-07-26,OML4/38/41,Amukpe,5223.71
2019-04-02,OML119,Okpoho,5223
2020-08-21,OML119,Okpoho,5223
2019-05-02,OML16,AburaSouth,5223
2020-08-22,OML119,Okpoho,5223
2020-08-12,OML34,Utorogu,5223
2020-08-13,OML34,Utorogu,5223
2021-11-30,OML38/49/51,Oghareki,5221.91
2019-10-18,OML111/148,Oziengbe,522
2019-10-23,OML111/148,Oziengbe,522
2020-02-18,OML4/38/41,Oben,5219.1
2018-02-26,OML26,Ogini,5219
2019-08-04,OML4/38/41,Amukpe,5218.44
2018-05-31,OML45,Oredo,5217.36
2020-10-18,OML34,Utorogu,5217
2021-12-06,OML38/49/51,Oghareki,5216.86
2021-01-16,OML45,Oredo,5216.44
2021-09-25,OML34,UghelliEast,5216
2021-03-15,OML119,Okpoho,5216
2019-01-21,OML4/38/41,Amukpe,5215.17
2020-06-13,OML4/38/41,Sapele,5214.96
2019-04-19,OML4/38/41,Amukpe,5214.76
2021-03-01,OML119,Okono,5214.04
2020-11-14,OML34,Utorogu,5214
2018-10-25,OML119,Okono,5213.06
2018-09-16,OML119,Okpoho,5212.26
2018-05-29,OML34,Utorogu,5212.18
2021-12-04,OML34,UghelliEast,5212
2021-12-07,OML38/49/51,Oghareki,5210.86
2021-06-04,OML119,Okono,5210.71
2020-08-14,OML42,Batan,5210
2019-12-18,OML42,Odidi,5210
2018-04-17,OML119,Okpoho,5210
2019-08-17,OML111/148,Oziengbe,521
2021-09-26,OML34,UghelliEast,5209
2018-10-01,OML119,Okpoho,5209
2018-10-07,OML119,Okpoho,5207
2018-02-15,OML26,Ogini,5207
2019-05-05,OML4/38/41,Amukpe,5205.36
2018-12-10,OML20,Egbema,5202.06
2020-08-06,OML42,Batan,5202
2020-01-10,OML28/30,UzereEast,52.96
2021-06-17,OML111/148,OziengbeSouth,52
2018-07-25,OML34,Utorogu,5199.26
2018-06-04,OML34,Utorogu,5198.54
2021-03-25,OML34,UghelliEast,5195
2020-09-12,OML42,Batan,5195
2020-08-17,OML119,Okpoho,5194
2021-10-17,OML30,Eriemu,5193.26
2021-10-17,OML30,Afiesere,5193.26
2020-08-10,OML119,Okpoho,5193
2021-01-29,OML28/30,UzereEast,5192.04
2021-02-13,OML26,Ogini,5192
2018-04-24,OML119,Okpoho,5191
2018-06-18,OML45,Oredo,5190.52
2020-07-05,OML38/49/51,Aroh,519
2020-07-05,OML38/49/51,Oghareki,519
2020-03-08,OML38/49/51,Oghareki,519
2020-10-15,OML38/49/51,Oghareki,519
2020-10-15,OML38/49/51,Aroh,519
2020-03-08,OML38/49/51,Aroh,519
2020-12-01,OML111/148,Oziengbe,5189
2020-12-02,OML111/148,Oziengbe,5189
2020-12-03,OML111/148,Oziengbe,5189
2020-12-15,OML111/148,Oziengbe,5189
2020-12-16,OML111/148,Oziengbe,5189
2020-12-17,OML111/148,Oziengbe,5189
2020-12-27,OML111/148,Oziengbe,5189
2020-12-28,OML111/148,Oziengbe,5189
2021-01-05,OML111/148,Oziengbe,5189
2020-12-24,OML111/148,Oziengbe,5189
2020-12-22,OML111/148,Oziengbe,5189
2020-12-25,OML111/148,Oziengbe,5189
2020-12-26,OML111/148,Oziengbe,5189
2020-12-21,OML111/148,Oziengbe,5189
2020-12-20,OML111/148,Oziengbe,5189
2020-12-29,OML111/148,Oziengbe,5189
2021-01-02,OML111/148,Oziengbe,5189
2021-01-03,OML111/148,Oziengbe,5189
2021-01-04,OML111/148,Oziengbe,5189
2021-01-06,OML111/148,Oziengbe,5189
2020-12-19,OML111/148,Oziengbe,5189
2021-01-21,OML111/148,Oziengbe,5189
2021-01-22,OML111/148,Oziengbe,5189
2021-01-23,OML111/148,Oziengbe,5189
2020-12-18,OML111/148,Oziengbe,5189
2021-01-27,OML111/148,Oziengbe,5189
2021-01-28,OML111/148,Oziengbe,5189
2020-12-23,OML111/148,Oziengbe,5189
2021-01-05,OML119,Okpoho,5188
2021-06-10,OML119,Okpoho,5186
2020-08-31,OML119,Okpoho,5184
2018-01-17,OML26,Ogini,5183.22
2019-04-02,OML4/38/41,Amukpe,5183.03
2021-09-21,OML34,UghelliEast,5183
2018-03-17,OML34,Utorogu,5182.49
2020-08-12,OML42,Batan,5182
2021-03-18,OML119,Okpoho,5182
2019-03-12,OML34,Utorogu,5181.79
2018-05-28,OML34,Utorogu,5180.14
2020-08-13,OML42,Batan,5180
2020-04-19,OML34,Utorogu,518.87
2019-05-19,OML34,Utorogu,518.62
2019-10-16,OML111/148,Oziengbe,518
2018-09-17,OML42,Batan,5177
2019-04-30,OML4/38/41,Amukpe,5176.73
2018-03-25,OML45,Oredo,5174.06
2020-05-22,OML16,AburaSouth,5173.15
2018-07-27,OML45,Oredo,5173.01
2018-04-20,OML119,Okpoho,5172
2020-04-05,OML45,Oredo,5171.03
2018-04-18,OML119,Okpoho,5171
2019-10-23,OML4/38/41,Amukpe,5170.67
2018-05-15,OML119,Okpoho,5170
2020-08-19,OML119,Okpoho,5170
2020-01-07,OML34,UghelliWest,517.51
2018-08-04,OML119,Okpoho,5168
2020-08-02,OML119,Okpoho,5168
2020-08-02,OML34,Utorogu,5167
2018-02-21,OML26,Ogini,5165
2021-06-03,OML34,Utorogu,5165
2020-08-12,OML119,Okpoho,5163
2018-04-21,OML34,Utorogu,5161.82
2019-07-07,OML4/38/41,Amukpe,5161.45
2019-02-05,OML20,Egbema,5160.02
2018-04-12,OML119,Okpoho,5159
2020-08-13,OML119,Okpoho,5159
2019-07-04,OML40,Opuama,5157.43
2018-05-30,OML45,Oredo,5157.17
2018-02-11,OML45,Oredo,5155.19
2019-09-29,OML40,Opuama,5154.25
2018-05-24,OML34,Utorogu,5153.62
2020-04-09,OML45,Oredo,5153.01
2021-05-25,OML45,Oredo,5152.03
2018-10-11,OML119,Okpoho,5152
2018-04-02,OML20,Egbema,5152
2020-02-16,OML4/38/41,Oben,5151.73
2020-08-11,OML119,Okpoho,5151
2019-05-10,OML4/38/41,Amukpe,5150.91
2018-04-05,OML119,Okpoho,5150
2018-01-29,OML34,UghelliEast,515.88
2019-10-30,OML4/38/41,Amukpe,5148.53
2020-08-16,OML119,Okpoho,5148
2021-03-30,OML34,UghelliEast,5147
2018-04-23,OML34,Utorogu,5146.68
2021-02-21,OML119,Okono,5145.13
2018-04-09,OML119,Okpoho,5145
2021-12-03,OML38/49/51,Oghareki,5144.75
2020-07-19,OML119,Okpoho,5144
2020-08-18,OML119,Okpoho,5144
2021-10-15,OML111/148,Oziengbe,5144
2018-09-14,OML119,Okpoho,5144
2019-06-22,OML4/38/41,Amukpe,5142.3
2018-09-01,OML26,Ogini,5142
2018-07-31,OML42,Batan,5142
2018-03-18,OML119,Okpoho,5142
2018-10-22,OML119,Okpoho,5142
2021-12-06,OML34,UghelliWest,5142
2018-03-12,OML34,Utorogu,5141.09
2020-08-05,OML119,Okpoho,5141
2021-06-22,OML119,Okono,5140.22
2020-03-24,OML26,Ogini,514
2018-04-19,OML119,Okpoho,5139
2019-08-29,OML34,Utorogu,5135.47
2019-06-15,OML4/38/41,Amukpe,5134.22
2019-10-25,OML4/38/41,Amukpe,5133.94
2018-03-20,OML26,Ogini,5131
2019-06-27,OML34,UghelliEast,513.98
2021-01-16,OML111/148,Oziengbe,513
2021-12-16,OML28/30,UzereEast,5129.22
2018-04-14,OML119,Okpoho,5129
2020-08-04,OML119,Okpoho,5129
2019-08-09,OML40,Opuama,5127.25
2021-11-21,OML28/30,UzereEast,5127.15
2018-04-13,OML119,Okpoho,5127
2020-08-14,OML119,Okpoho,5127
2019-06-23,OML4/38/41,Amukpe,5125.48
2018-06-20,OML16,AburaSouth,5125.33
2018-06-22,OML16,AburaSouth,5125.33
2018-06-21,OML16,AburaSouth,5125.33
2020-10-06,OML42,JonesCreek,5125
2019-09-10,OML40,Opuama,5124.65
2020-03-17,OML45,Oredo,5121.68
2018-02-17,OML34,Utorogu,5121.02
2018-11-17,OML34,Utorogu,5119.41
2019-10-28,OML4/38/41,Amukpe,5118.91
2019-09-09,OML20,Egbema,5115.63
2020-08-03,OML42,Batan,5115
2021-09-25,OML111/148,Oziengbe,5114
2021-09-24,OML111/148,Oziengbe,5114
2021-09-22,OML111/148,Oziengbe,5114
2021-07-23,OML111/148,OziengbeSouth,5114
2021-09-23,OML111/148,Oziengbe,5114
2018-04-15,OML119,Okpoho,5113
2021-08-05,OML16,Abura,5111
2020-07-04,OML34,UghelliEast,5111
2020-09-03,OML119,Okpoho,5111
2019-10-09,OML40,Opuama,5110.99
2021-01-01,OML111/148,Oziengbe,5109
2019-11-05,OML40,Opuama,5108.18
2018-09-17,OML119,Okpoho,5106
2018-03-26,OML45,Oredo,5105.21
2021-09-18,OML34,Utorogu,5103
2018-03-17,OML26,Ogini,5102
2018-08-31,OML26,Ogini,5102
2018-09-26,OML119,Okpoho,5102
2019-08-09,OML4/38/41,Amukpe,5100.33
2021-05-06,OML34,Utorogu,5100.3
2018-02-06,OML34,UghelliEast,510.4
2021-07-03,OML119,Okpoho,5099
2019-04-05,OML4/38/41,Amukpe,5098.2
2018-09-27,OML119,Okpoho,5097
2018-04-06,OML119,Okpoho,5093
2020-07-16,OML16,AburaSouth,5092
2020-07-19,OML20,Egbema,5091.38
2020-09-02,OML119,Okpoho,5091
2018-03-14,OML34,Utorogu,5088.37
2020-07-21,OML119,Okpoho,5088
2020-08-15,OML119,Okpoho,5087
2019-10-16,OML4/38/41,Amukpe,5086.02
2019-11-08,OML40,Opuama,5084.77
2021-05-24,OML45,Oredo,5083.23
2021-11-19,OML26,Ogini,5083
2021-02-14,OML45,Oredo,5082.7
2019-08-10,OML4/38/41,Amukpe,5082.23
2021-12-11,OML38/49/51,Oghareki,5081.44
2019-11-06,OML40,Opuama,5081.07
2020-10-02,OML45,Oredo,5080.52
2021-02-03,OML20,Egbema,5079.81
2020-07-16,OML45,Oredo,5078.76
2020-08-26,OML119,Okpoho,5078
2020-09-14,OML42,Batan,5077
2018-07-07,OML26,Ogini,5077
2019-08-30,OML34,Utorogu,5076.99
2021-06-04,OML34,UghelliEast,5076
2018-03-18,OML45,Oredo,5075.74
2020-10-04,OML45,Oredo,5074.97
2020-02-18,OML20,Egbema,5073.39
2019-10-18,OML4/38/41,Amukpe,5072.98
2021-07-06,OML45,Oredo,5072.43
2021-12-05,OML28/30,UzereEast,5071.26
2020-08-02,OML42,Batan,5071
2020-07-21,OML45,Oredo,5069.1
2019-10-29,OML4/38/41,Amukpe,5069.09
2018-04-28,OML26,Ogini,5069
2018-11-05,OML34,UghelliWest,5066.82
2018-02-18,OML34,Utorogu,5065.87
2021-03-15,OML28/30,UzereEast,5065.77
2020-02-09,OML20,Egbema,5064.61
2019-07-06,OML4/38/41,Amukpe,5064.01
2020-07-28,OML119,Okpoho,5064
2020-11-30,OML111/148,Oziengbe,5064
2020-08-01,OML42,Batan,5063
2018-11-29,OML119,Okpoho,5062
2020-09-27,OML42,Batan,5062
2020-08-28,OML119,Okpoho,5062
2018-05-14,OML119,Okpoho,5061
2020-10-27,OML34,Utorogu,5061
2021-05-17,OML20,Egbema,506.57
2019-09-07,OML34,UghelliEast,506.47
2021-09-21,OML111/148,Oziengbe,5059
2019-06-25,OML4/38/41,Amukpe,5057.43
2019-07-31,OML4/38/41,Amukpe,5057.03
2020-08-07,OML119,Okpoho,5057
2021-03-14,OML28/30,UzereEast,5056.07
2021-10-22,OML111/148,Oziengbe,5056
2019-05-04,OML40,Opuama,5055.2
2018-03-11,OML34,Utorogu,5054.09
2019-06-06,OML40,Opuama,5053.91
2018-05-03,OML45,Oredo,5053.18
2018-05-09,OML119,Okpoho,5053
2020-08-03,OML119,Okpoho,5053
2020-07-31,OML42,Batan,5053
2018-02-18,OML26,Ogini,5053
2020-03-18,OML45,Oredo,5052.29
2018-11-18,OML34,UghelliWest,5049.81
2019-08-13,OML4/38/41,Amukpe,5048.41
2018-11-06,OML34,UghelliWest,5047.07
2019-05-27,OML34,UghelliWest,5046.01
2020-08-29,OML119,Okpoho,5046
2021-11-23,OML34,UghelliWest,5046
2019-10-06,OML45,Oredo,5044
2021-11-14,OML34,UghelliEast,5044
2021-11-13,OML34,Utorogu,5043
2019-04-22,OML34,Utorogu,5042.99
2018-11-19,OML34,UghelliWest,5042.21
2020-07-18,OML34,Utorogu,5040
2019-04-30,OML34,UghelliEast,504.48
2019-09-15,OML34,UghelliEast,504.43
2021-11-21,OML38/49/51,Oghareki,5039.49
2020-07-30,OML119,Okpoho,5037
2021-01-20,OML111/148,Oziengbe,5037
2018-06-03,OML34,Utorogu,5036.94
2020-12-23,OML34,Utorogu,5036
2018-03-02,OML34,Utorogu,5035.09
2019-05-14,OML26,Ogini,5035
2021-11-24,OML34,UghelliWest,5034
2021-12-07,OML26,Ogini,5034
2019-08-08,OML40,Opuama,5033.18
2020-08-11,OML42,Batan,5033
2021-07-24,OML111/148,OziengbeSouth,5032
2019-12-19,OML34,Utorogu,5031.56
2020-04-07,OML45,Oredo,5031.07
2020-09-17,OML119,Okpoho,5031
2018-11-11,OML34,UghelliWest,5030.26
2018-04-30,OML119,Okpoho,5030
2020-09-08,OML42,Batan,5030
2020-03-08,OML34,UghelliEast,503.59
2018-03-03,OML34,UghelliEast,503.4
2020-08-27,OML119,Okpoho,5029
2021-07-09,OML45,Oredo,5028.47
2020-07-05,OML40,Opuama,5028.32
2020-07-24,OML119,Okpoho,5028
2019-08-14,OML4/38/41,Amukpe,5027.6
2020-07-30,OML42,Odidi,5027
2020-07-18,OML119,Okpoho,5027
2018-06-12,OML119,Okpoho,5027
2019-11-09,OML40,Opuama,5026.29
2019-04-11,OML119,Okpoho,5026
2019-11-07,OML40,Opuama,5025.38
2018-11-12,OML34,UghelliWest,5024.83
2018-11-04,OML34,UghelliWest,5024.02
2019-11-10,OML40,Opuama,5023.97
2019-03-04,OML4/38/41,Oben,5023.62
2020-07-18,OML45,Oredo,5022.5
2020-07-31,OML119,Okpoho,5021
2019-05-23,OML34,UghelliEast,502.75
2020-07-06,OML40,Opuama,5018.11
2021-02-26,OML119,Okono,5018.05
2019-11-11,OML40,Opuama,5017.38
2018-11-14,OML34,UghelliWest,5017.23
2020-09-04,OML45,Oredo,5017.09
2018-09-28,OML119,Okpoho,5017
2021-03-18,OML42,Batan,5017
2020-06-14,OML16,AburaSouth,5017
2020-09-01,OML119,Okpoho,5016
2020-08-25,OML119,Okpoho,5015
2021-09-19,OML34,Utorogu,5015
2018-06-01,OML34,Utorogu,5014.22
2018-05-12,OML119,Okpoho,5014
2020-03-24,OML4/38/41,Oben,5013.41
2019-08-28,OML34,Utorogu,5013.03
2018-06-02,OML34,Utorogu,5012.68
2018-01-02,OML4/38/41,Amukpe,5010.75
2021-12-10,OML38/49/51,Oghareki,5010.74
2019-05-01,OML4/38/41,Amukpe,5010.56
2018-11-10,OML34,UghelliWest,5010.36
2018-11-15,OML34,UghelliWest,5008.55
2018-05-01,OML119,Okpoho,5008
